X,Y,|u|,ux,uy,Status,elastic_strain_xx,elastic_strain_yy,elastic_strain_zz,elastic_strain_xy,plastic_strain_xx,plastic_strain_yy,plastic_strain_zz,plastic_strain_xy,Mises,Stress_xx,Stress_yy,Stress_zz,Stress_xy,strain_xx,strain_yy,strain_xy
0.12,3.84,0.0300068,-0.000167438,-0.0300064,1,-0.0014514,-0.0067293,-0.000110933,0.000159681,6.27E-05,-0.000173682,0.000110933,8.03E-06,70,-88.5015,-149.4,-73.0345,0.921236,-1.39E-03,-0.006902982,1.68E-04
0.16,3.84,0.0299732,-0.000226034,-0.0299723,1,-0.0014317,-0.00673034,-0.000124241,0.00021569,7.04E-05,-0.000194608,0.000124241,1.20E-05,70,-88.2279,-149.366,-73.1418,1.24436,-1.36E-03,-0.006924948,2.28E-04
0.2,3.84,0.0298482,-0.000274872,-0.029847,1,-0.00140632,-0.00673158,-0.000142006,0.000273788,8.16E-05,-0.000223579,0.000142006,1.72E-05,70,-87.8798,-149.325,-73.2915,1.57955,-1.32E-03,-0.006955159,2.91E-04
0.24,3.84,0.0297771,-0.000333395,-0.0297752,1,-0.00137496,-0.00673308,-0.000164358,0.000335283,9.55E-05,-0.000259881,0.000164358,2.41E-05,70,-87.4529,-149.277,-73.4845,1.93433,-1.28E-03,-0.006992961,3.59E-04
0.28,3.84,0.0296067,-0.000375405,-0.0296043,1,-0.00133792,-0.00673432,-0.000191269,0.000400622,0.000114168,-0.000305437,0.000191269,3.33E-05,70,-86.9486,-149.215,-73.718,2.31128,-1.22E-03,-0.007039757,4.34E-04
0.32,3.84,0.0294975,-0.000433468,-0.0294944,1,-0.00129486,-0.00673538,-0.000223247,0.000470218,0.000136849,-0.000360096,0.000223247,0.000045771,70,-86.365,-149.14,-74.0003,2.7128,-1.16E-03,-0.007095476,5.16E-04
0.36,3.84,0.0292775,-0.000465689,-0.0292738,1,-0.00124508,-0.00673613,-0.000261739,0.000544317,0.000166061,-0.0004278,0.000261739,6.27E-05,70,-85.6995,-149.058,-74.3533,3.14029,-1.08E-03,-0.00716393,6.07E-04
0.4,3.84,0.0291292,-0.000523152,-0.0291245,1,-0.001189,-0.00673606,-0.000306126,0.000624514,0.000201526,-0.000507652,0.000306126,8.55E-05,70,-84.9507,-148.955,-74.7637,3.60297,-9.87E-04,-0.007243712,7.10E-04
0.44,3.84,0.0288532,-0.000541327,-0.0288481,1,-0.00112579,-0.00673534,-0.00035875,0.000707737,0.000249424,-0.000608174,0.00035875,0.000116406,70,-84.1234,-148.849,-75.273,4.0831,-8.76E-04,-0.007343514,8.24E-04
0.48,3.84,0.0286641,-0.000598788,-0.0286578,1,-0.0010526,-0.00673334,-0.00042263,0.000802786,0.000310309,-0.000732939,0.00042263,0.00015987,70,-83.1811,-148.728,-75.9122,4.63146,-7.42E-04,-0.007466279,9.63E-04
0.52,3.84,0.0283214,-0.000595209,-0.0283152,1,-0.000972199,-0.00672799,-0.000494399,0.000907541,0.000388805,-0.000883204,0.000494399,0.000217676,70,-82.1324,-148.545,-76.6193,5.23581,-5.83E-04,-0.007611194,1.13E-03
0.56,3.84,0.0280883,-0.000653651,-0.0280807,1,-0.000881095,-0.00671909,-0.000579311,0.00102243,0.000487845,-0.00106716,0.000579311,0.000300387,70,-80.9506,-148.312,-77.4685,5.89864,-3.93E-04,-0.00778625,1.32E-03
0.6,3.84,0.0276637,-0.000618974,-0.0276567,1,-0.000780673,-0.00670777,-0.000680117,0.00114317,0.000624864,-0.00130498,0.000680117,0.000416545,70,-79.6972,-148.087,-78.5369,6.59518,-1.56E-04,-0.00801275,1.56E-03
0.64,3.84,0.0273835,-0.000679586,-0.0273751,1,-0.000666706,-0.00668847,-0.000804468,0.00128841,0.000813551,-0.00161802,0.000804468,0.000597701,70,-78.3051,-147.787,-79.8947,7.43315,1.47E-04,-0.00830649,1.89E-03
0.68,3.84,0.0268503,-0.00059356,-0.0268438,1,-0.000548844,-0.00666464,-0.000941545,0.00143642,0.00105781,-0.00199935,0.000941545,0.000837514,70,-76.9052,-147.472,-81.4364,8.28703,5.09E-04,-0.00866399,2.27E-03
0.72,3.84,0.0265146,-0.000661002,-0.0265063,1,-0.000408756,-0.00662364,-0.00112889,0.00161646,0.00147717,-0.00260607,0.00112889,0.00129999,70,-75.3429,-147.053,-83.6522,9.32576,1.07E-03,-0.00922971,2.92E-03
0.76,3.84,0.0258256,-0.000487181,-0.025821,1,-0.000287723,-0.00657864,-0.00129249,0.00179182,0.00186353,-0.00315603,0.00129249,0.0017826,70,-73.9253,-146.513,-85.5189,10.3374,1.58E-03,-0.00973467,3.57E-03
0.8,3.84,0.0253968,-0.00056107,-0.0253906,1,-7.05E-05,-0.00653591,-0.00174165,0.001808,0.00470374,-0.00644539,0.00174165,0.00418161,70,-73.0568,-147.657,-92.3391,10.4308,4.63E-03,-0.0129813,5.99E-03
0.84,3.84,0.0244551,-0.000205524,-0.0244542,1,0.00021283,-0.00617602,-0.00236416,0.00250945,0.0139567,-0.0163208,0.00236416,0.016449,70,-69.6079,-143.325,-99.3424,14.4776,1.42E-02,-0.02249682,1.90E-02
0.88,3.84,0.0223232,0.000711148,-0.0223118,1,0.000190545,-0.00537205,-0.00245566,0.00408643,0.023951,-0.0264066,0.00245566,0.0428357,70,-63.8923,-128.076,-94.4254,23.5755,2.41E-02,-0.03177865,4.69E-02
0.92,3.84,0.0190658,0.00179887,-0.0189807,1,-0.000158138,-0.00438068,-0.00219445,0.00549869,0.0241321,-0.0263265,0.00219445,0.0661863,70,-60.0933,-108.815,-83.5892,31.7232,2.40E-02,-0.03070718,7.17E-02
0.96,3.84,0.0153832,0.00268415,-0.0151472,1,-0.000649138,-0.00334296,-0.00191312,0.00640584,0.0142759,-0.016189,0.00191312,0.062952,70,-58.5929,-89.6754,-73.1774,36.9568,1.36E-02,-0.01953196,6.94E-02
1,3.84,0.0128738,0.00263592,-0.0126011,1,-0.00122019,-0.0023964,-0.00155045,0.0068341,0.00375673,-0.00530718,0.00155045,0.0365585,70,-58.7939,-72.3655,-62.6046,39.4275,2.54E-03,-0.00770358,4.34E-02
1.04,3.84,0.0115205,0.00299497,-0.0111244,0.75,-0.00198093,-0.00135609,-0.000746885,0.00658323,-0.000189919,-0.000556967,0.000746885,0.0107738,68.4524,-58.1984,-50.9887,-43.9594,37.9802,-2.17E-03,-0.001913057,1.74E-02
1.08,3.84,0.0108266,0.00276577,-0.0104674,0.25,-0.00250818,-0.000446642,-8.11E-05,0.00566863,-9.11E-05,1.01E-05,8.11E-05,0.000586335,62.7676,-55.2127,-31.4257,-27.2076,32.7036,-2.60E-03,-0.00043659,6.25E-03
1.12,3.84,0.0102053,0.00270094,-0.00984142,0,-0.00262307,0.000134268,0,0.00453488,0,0,0,0,55.409,-51.8039,-19.9885,-21.5377,26.1628,-2.62E-03,0.000134268,4.53E-03
1.16,3.84,0.00968428,0.00258416,-0.00933314,0,-0.00255039,0.000526874,0,0.00332642,0,0,0,0,47.2082,-46.9387,-11.4319,-17.5112,19.1909,-2.55E-03,0.000526874,3.33E-03
1.2,3.84,0.00912271,0.00247168,-0.0087815,0,-0.00229882,0.000626231,0,0.00239007,0,0,0,0,39.0756,-40.9991,-7.24853,-14.4743,13.7889,-2.30E-03,0.000626231,2.39E-03
1.24,3.84,0.0087183,0.00240088,-0.0083812,0,-0.00206448,0.00064389,0,0.00180055,0,0,0,0,33.6999,-36.1144,-4.86405,-12.2935,10.3878,-2.06E-03,0.00064389,1.80E-03
1.28,3.84,0.00822834,0.00229619,-0.00790146,0,-0.00185273,0.000633271,0,0.00134172,0,0,0,0,29.2132,-31.9306,-3.24601,-10.553,7.7407,-1.85E-03,0.000633271,1.34E-03
1.32,3.84,0.0078935,0.00224825,-0.00756655,0,-0.00166596,0.000597658,0,0.0010322,0,0,0,0,25.7263,-28.4676,-2.34891,-9.24496,5.95499,-1.67E-03,0.000597658,1.03E-03
1.36,3.84,0.00746641,0.0021584,-0.00714763,0,-0.00151024,0.000566305,0,0.000790094,0,0,0,0,22.9584,-25.5944,-1.63435,-8.16864,4.55823,-1.51E-03,0.000566305,7.90E-04
1.4,3.84,0.00717716,0.00212224,-0.00685622,0,-0.00137434,0.000527459,0,0.000617346,0,0,0,0,20.6427,-23.1865,-1.24269,-7.32877,3.56161,-1.37E-03,0.000527459,6.17E-04
1.44,3.84,0.00680277,0.00204638,-0.00648768,0,-0.00126209,0.000496836,0,0.000480992,0,0,0,0,18.8181,-21.1849,-0.889636,-6.62235,2.77495,-1.26E-03,0.000496836,4.81E-04
1.48,3.84,0.00654614,0.00201652,-0.0062278,0,-0.0011638,0.000464247,0,0.000378839,0,0,0,0,17.231,-19.4823,-0.69713,-6.05383,2.18561,-1.16E-03,0.000464247,3.79E-04
1.52,3.84,0.0062156,0.00195225,-0.00590105,0,-0.00108196,0.000438516,0,0.000297812,0,0,0,0,15.9668,-18.0524,-0.508441,-5.56824,1.71814,-1.08E-03,0.000438516,2.98E-04
1.56,3.84,0.00598411,0.00192591,-0.00566572,0,-0.00100992,0.000412757,0,0.00023471,0,0,0,0,14.8447,-16.8207,-0.405182,-5.16776,1.35409,-1.01E-03,0.000412757,2.35E-04
1.6,3.84,0.00569024,0.00187089,-0.00537389,0,-0.000949192,0.000392015,0,0.000184538,0,0,0,0,13.9349,-15.7739,-0.298485,-4.82173,1.06464,-9.49E-04,0.000392015,1.85E-04
1.64,3.84,0.00547921,0.00184661,-0.00515866,0,-0.000895463,0.000371905,0,0.000144286,0,0,0,0,13.1186,-14.8631,-0.239579,-4.53079,0.832421,-8.95E-04,0.000371905,1.44E-04
1.68,3.84,0.00521627,0.00179889,-0.00489628,0,-0.000849604,0.000355363,0,0.000112253,0,0,0,0,12.4442,-14.0802,-0.176738,-4.27709,0.647612,-8.50E-04,0.000355363,1.12E-04
1.72,3.84,0.00502256,0.00177588,-0.00469812,0,-0.000808836,0.000339625,0,8.60E-05,0,0,0,0,11.8353,-13.3932,-0.141724,-4.06048,0.495925,-8.09E-04,0.000339625,8.60E-05
1.76,3.84,0.00478597,0.0017339,-0.00446084,0,-0.000773648,0.00032643,0,6.50E-05,0,0,0,0,11.3232,-12.7969,-0.103652,-3.87015,0.375217,-7.74E-04,0.00032643,6.50E-05
1.8,3.84,0.00460731,0.00171171,-0.00427754,0,-0.000742229,0.000314021,0,4.76E-05,0,0,0,0,10.8592,-12.2698,-0.082322,-3.70564,0.274364,-7.42E-04,0.000314021,4.76E-05
1.84,3.84,0.0043934,0.00167428,-0.00406187,0,-0.000714844,0.000303447,0,3.37E-05,0,0,0,0,10.4629,-11.8084,-0.0588533,-3.56017,0.194177,-7.15E-04,0.000303447,3.37E-05
1.88,3.84,0.00422811,0.00165266,-0.00389174,0,-0.000690299,0.000293578,0,2.19E-05,0,0,0,0,10.1029,-11.3981,-0.0457271,-3.43316,0.126203,-6.90E-04,0.000293578,2.19E-05
1.92,3.84,0.00403391,0.00161883,-0.00369483,0,-0.000668728,0.000285055,0,1.25E-05,0,0,0,0,9.79147,-11.0363,-0.0311573,-3.32025,0.0722355,-6.69E-04,0.000285055,1.25E-05
1.96,3.84,0.00388063,0.00159761,-0.00353652,0,-0.000649329,0.000277139,0,4.49E-06,0,0,0,0,9.50808,-10.7131,-0.0231124,-3.22087,0.0259098,-6.49E-04,0.000277139,4.49E-06
2,3.84,0.00370374,0.00156667,-0.00335607,0,-0.000632164,0.000270229,0,-1.87E-06,0,0,0,0,9.26028,-10.4263,-0.0140997,-3.13213,-0.0108091,-6.32E-04,0.000270229,-1.87E-06
2.04,3.84,0.0035614,0.00154577,-0.00320845,0,-0.000616686,0.000263835,0,-7.40E-06,0,0,0,0,9.03459,-10.1691,-0.00926846,-3.05352,-0.0427019,-6.17E-04,0.000263835,-7.40E-06
2.08,3.84,0.00339982,0.00151713,-0.00304255,0,-0.000602917,0.000258206,0,-1.18E-05,0,0,0,0,8.8356,-9.93981,-0.00378211,-2.98308,-0.0679466,-6.03E-04,0.000258206,-1.18E-05
2.12,3.84,0.00326753,0.00149647,-0.0029047,0,-0.000590476,0.000253012,0,-1.56E-05,0,0,0,0,8.65429,-9.73355,-0.0010044,-2.92037,-0.0901375,-5.90E-04,0.000253012,-1.56E-05
2.16,3.84,0.00311962,0.00146969,-0.00275174,0,-0.000579364,0.000248409,0,-1.87E-05,0,0,0,0,8.49343,-9.54901,0.00222678,-2.86403,-0.107696,-5.79E-04,0.000248409,-1.87E-05
2.2,3.84,0.00299662,0.00144924,-0.00262286,0,-0.000569314,0.000244175,0,-2.14E-05,0,0,0,0,8.34692,-9.38272,0.00369365,-2.81371,-0.123333,-5.69E-04,0.000244175,-2.14E-05
2.24,3.84,0.00286102,0.00142395,-0.00248149,0,-0.000560314,0.000240406,0,-2.35E-05,0,0,0,0,8.21638,-9.2336,0.00548465,-2.76843,-0.135723,-5.60E-04,0.000240406,-2.35E-05
2.28,3.84,0.00274666,0.00140368,-0.0023609,0,-0.000552174,0.000236949,0,-2.55E-05,0,0,0,0,8.09763,-9.09914,0.00612638,-2.7279,-0.146918,-5.52E-04,0.000236949,-2.55E-05
2.32,3.84,0.00262223,0.00137959,-0.00222999,0,-0.000544876,0.000233865,0,-2.70E-05,0,0,0,0,7.99158,-8.97847,0.00700914,-2.69144,-0.155825,-5.45E-04,0.000233865,-2.70E-05
2.36,3.84,0.00251597,0.00135947,-0.00211706,0,-0.000538283,0.000231047,0,-0.000028427,0,0,0,0,7.89533,-8.86973,0.00714802,-2.65878,-0.164002,-5.38E-04,0.000231047,-2.84E-05
2.4,3.84,0.00240174,0.00133635,-0.00199563,0,-0.000532377,0.000228532,0,-2.96E-05,0,0,0,0,7.80936,-8.77223,0.0074739,-2.62943,-0.170556,-5.32E-04,0.000228532,-2.96E-05
2.44,3.84,0.0023031,0.00131636,-0.00188983,0,-0.000527055,0.000226243,0,-3.06E-05,0,0,0,0,7.73161,-8.68458,0.00732524,-2.60318,-0.176673,-5.27E-04,0.000226243,-3.06E-05
2.48,3.84,0.00219826,0.00129402,-0.00177704,0,-0.0005223,0.000224206,0,-3.15E-05,0,0,0,0,7.6623,-8.6062,0.00732762,-2.57966,-0.181627,-5.22E-04,0.000224206,-3.15E-05
2.52,3.84,0.00210683,0.00127413,-0.00167789,0,-0.000518036,0.000222364,0,-3.23E-05,0,0,0,0,7.59996,-8.53603,0.00703512,-2.5587,-0.186325,-5.18E-04,0.000222364,-3.23E-05
2.56,3.84,0.0020107,0.00125243,-0.00157301,0,-0.000514244,0.000220731,0,-3.30E-05,0,0,0,0,7.54465,-8.47361,0.00686886,-2.54002,-0.190175,-5.14E-04,0.000220731,-3.30E-05
2.6,3.84,0.00192614,0.00123262,-0.00148008,0,-0.000510869,0.000219267,0,-3.36E-05,0,0,0,0,7.49529,-8.41812,0.00652747,-2.52348,-0.193873,-5.11E-04,0.000219267,-3.36E-05
2.64,3.84,0.00183813,0.00121141,-0.00138247,0,-0.000507893,0.00021798,0,-3.41E-05,0,0,0,0,7.45185,-8.36917,0.00629434,-2.50886,-0.19694,-5.08E-04,0.00021798,-3.41E-05
2.68,3.84,0.00176014,0.00119168,-0.00129537,0,-0.000505273,0.000216841,0,-0.000034651,0,0,0,0,7.41353,-8.32612,0.0059654,-2.49605,-0.19991,-5.05E-04,0.000216841,-3.47E-05
2.72,3.84,0.00167977,0.00117086,-0.00120446,0,-0.000502993,0.000215852,0,-3.51E-05,0,0,0,0,7.38024,-8.28863,0.00573089,-2.48487,-0.202392,-5.03E-04,0.000215852,-3.51E-05
2.76,3.84,0.00160809,0.00115117,-0.00112283,0,-0.000501018,0.000214992,0,-3.55E-05,0,0,0,0,7.35137,-8.2562,0.00545243,-2.47522,-0.2048,-5.01E-04,0.000214992,-3.55E-05
2.8,3.84,0.00153496,0.00113066,-0.00103814,0,-0.000499335,0.000214261,0,-3.58E-05,0,0,0,0,7.32682,-8.22855,0.00525709,-2.46699,-0.206815,-4.99E-04,0.000214261,-3.58E-05
2.84,3.84,0.00146939,0.001111,-0.000961661,0,-0.000497917,0.000213643,0,-3.62E-05,0,0,0,0,7.30611,-8.20526,0.00505092,-2.46006,-0.208756,-4.98E-04,0.000213643,-3.62E-05
2.88,3.84,0.00140316,0.00109072,-0.00088273,0,-0.00049675,0.000213136,0,-3.65E-05,0,0,0,0,7.2891,-8.18608,0.00491812,-2.45435,-0.210365,-4.97E-04,0.000213136,-3.65E-05
2.92,3.84,0.00134354,0.00107107,-0.000811109,0,-0.000495812,0.000212728,0,-3.67E-05,0,0,0,0,7.27543,-8.17067,0.00479481,-2.44976,-0.211889,-4.96E-04,0.000212728,-3.67E-05
2.96,3.84,0.00128393,0.00105095,-0.00073755,0,-0.000495092,0.000212417,0,-3.69E-05,0,0,0,0,7.26496,-8.15882,0.00473614,-2.44623,-0.213118,-4.95E-04,0.000212417,-3.69E-05
3,3.84,0.00123011,0.0010313,-0.000670511,0,-0.00049457,0.000212191,0,-3.71E-05,0,0,0,0,7.2574,-8.15024,0.00469854,-2.44366,-0.214243,-4.95E-04,0.000212191,-3.71E-05
3.04,3.84,0.0011769,0.0010113,-0.000601968,0,-0.000494237,0.000212049,0,-3.73E-05,0,0,0,0,7.25259,-8.14474,0.00471757,-2.44201,-0.215092,-4.94E-04,0.000212049,-3.73E-05
3.08,3.84,0.00112877,0.000991625,-0.00053926,0,-0.000494076,0.000211983,0,-3.74E-05,0,0,0,0,7.25031,-8.14206,0.00476336,-2.44119,-0.215817,-4.94E-04,0.000211983,-3.74E-05
3.12,3.84,0.00108176,0.000971691,-0.000475413,0,-0.000494077,0.000211988,0,-0.000037488,0,0,0,0,7.2504,-8.14204,0.0048583,-2.44116,-0.216277,-4.94E-04,0.000211988,-3.75E-05
3.16,3.84,0.00103923,0.000951983,-0.000416803,0,-0.000494227,0.000212058,0,-3.75E-05,0,0,0,0,7.25266,-8.14446,0.00498175,-2.44184,-0.21659,-4.94E-04,0.000212058,-3.75E-05
3.2,3.84,0.000998241,0.000932083,-0.000357362,0,-0.000494516,0.00021219,0,-3.76E-05,0,0,0,0,7.25697,-8.14916,0.00514734,-2.4432,-0.216641,-4.95E-04,0.00021219,-3.76E-05
3.24,3.84,0.00096121,0.000912324,-0.000302637,0,-0.000494933,0.000212379,0,-3.75E-05,0,0,0,0,7.26313,-8.15595,0.00534063,-2.44518,-0.216524,-4.95E-04,0.000212379,-3.75E-05
3.28,3.84,0.000926067,0.000892426,-0.000247337,0,-0.000495469,0.00021262,0,-3.75E-05,0,0,0,0,7.27103,-8.16469,0.00556951,-2.44774,-0.216147,-4.95E-04,0.00021262,-3.75E-05
3.32,3.84,0.000894412,0.000872605,-0.000196297,0,-0.000496113,0.000212908,0,-3.74E-05,0,0,0,0,7.28051,-8.17519,0.00582363,-2.45081,-0.215583,-4.96E-04,0.000212908,-3.74E-05
3.36,3.84,0.000864907,0.000852684,-0.000144899,0,-0.000496857,0.000213241,0,-3.72E-05,0,0,0,0,7.29144,-8.18734,0.0061072,-2.45437,-0.214756,-4.97E-04,0.000213241,-3.72E-05
3.4,3.84,0.00083846,0.000832788,-9.74E-05,0,-0.000497692,0.000213614,0,-0.000037046,0,0,0,0,7.30369,-8.20097,0.00641264,-2.45837,-0.213727,-4.98E-04,0.000213614,-3.70E-05
3.44,3.84,0.000814336,0.000812822,-4.96E-05,0,-0.00049861,0.000214024,0,-0.000036822,0,0,0,0,7.31714,-8.21595,0.00674179,-2.46276,-0.212434,-4.99E-04,0.000214024,-3.68E-05
3.48,3.84,0.000792862,0.000792843,-5.43E-06,0,-0.000499601,0.000214466,0,-3.66E-05,0,0,0,0,7.33167,-8.23215,0.00708893,-2.46752,-0.210926,-5.00E-04,0.000214466,-3.66E-05
3.52,3.84,0.000773788,0.000772814,3.88E-05,0,-0.00050066,0.000214938,0,-3.63E-05,0,0,0,0,7.34716,-8.24944,0.00745448,-2.4726,-0.209154,-5.01E-04,0.000214938,-3.63E-05
3.56,3.84,0.000756967,0.000752744,7.98E-05,0,-0.000501778,0.000215436,0,-3.59E-05,0,0,0,0,7.3635,-8.2677,0.00783393,-2.47796,-0.207157,-5.02E-04,0.000215436,-3.59E-05
3.6,3.84,0.000742528,0.000732639,0.000120783,0,-0.000502948,0.000215956,0,-3.55E-05,0,0,0,0,7.3806,-8.28682,0.00822694,-2.48358,-0.204896,-5.03E-04,0.000215956,-3.55E-05
3.64,3.84,0.000729953,0.000712471,0.000158797,0,-0.000504162,0.000216497,0,-3.51E-05,0,0,0,0,7.39833,-8.30667,0.00862976,-2.48941,-0.202405,-5.04E-04,0.000216497,-3.51E-05
3.68,3.84,0.000719657,0.000692279,0.000196611,0,-0.000505415,0.000217054,0,-3.46E-05,0,0,0,0,7.41662,-8.32714,0.00904168,-2.49543,-0.199652,-5.05E-04,0.000217054,-3.46E-05
3.72,3.84,0.000710844,0.000672009,0.000231739,0,-0.000506699,0.000217625,0,-3.41E-05,0,0,0,0,7.43535,-8.34813,0.0094595,-2.5016,-0.196666,-5.07E-04,0.000217625,-3.41E-05
3.76,3.84,0.000704134,0.000651721,0.00026658,0,-0.000508009,0.000218208,0,-3.35E-05,0,0,0,0,7.45444,-8.36954,0.00988236,-2.5079,-0.193423,-5.08E-04,0.000218208,-3.35E-05
3.8,3.84,0.000698546,0.000631346,0.000298948,0,-0.000509338,0.000218798,0,-3.29E-05,0,0,0,0,7.4738,-8.39126,0.0103074,-2.51429,-0.189947,-5.09E-04,0.000218798,-3.29E-05
3.84,3.84,0.000694839,0.000610957,0.000330958,0,-0.00051068,0.000219395,0,-3.23E-05,0,0,0,0,7.49335,-8.41321,0.0107339,-2.52074,-0.18622,-5.11E-04,0.000219395,-3.23E-05
3.88,3.84,0.000691919,0.000590475,0.000360683,0,-0.00051203,0.000219994,0,-3.16E-05,0,0,0,0,7.513,-8.43528,0.0111591,-2.52724,-0.182263,-5.12E-04,0.000219994,-3.16E-05
3.92,3.84,0.000690632,0.000569982,0.000389992,0,-0.000513382,0.000220595,0,-3.09E-05,0,0,0,0,7.53266,-8.45738,0.0115824,-2.53374,-0.178063,-5.13E-04,0.000220595,-3.09E-05
3.96,3.84,0.000689835,0.000549393,0.000417181,0,-0.000514731,0.000221193,0,-3.01E-05,0,0,0,0,7.55228,-8.47944,0.0120015,-2.54023,-0.173639,-5.15E-04,0.000221193,-3.01E-05
4,3.84,0.000690418,0.000528794,0.000443907,0,-0.000516072,0.000221789,0,-2.93E-05,0,0,0,0,7.57176,-8.50136,0.0124156,-2.54668,-0.168982,-5.16E-04,0.000221789,-2.93E-05
4.04,3.84,0.000691237,0.000508101,0.00046866,0,-0.0005174,0.000222378,0,-2.84E-05,0,0,0,0,7.59105,-8.52307,0.0128227,-2.55307,-0.164109,-5.17E-04,0.000222378,-2.84E-05
4.08,3.84,0.000693194,0.000487397,0.000492911,0,-0.000518709,0.000222959,0,-2.76E-05,0,0,0,0,7.61006,-8.54449,0.0132222,-2.55938,-0.159015,-5.19E-04,0.000222959,-2.76E-05
4.12,3.84,0.000695176,0.000466601,0.000515318,0,-0.000519996,0.00022353,0,-2.66E-05,0,0,0,0,7.62875,-8.56554,0.0136122,-2.56558,-0.153715,-5.20E-04,0.00022353,-2.66E-05
4.16,3.84,0.000698075,0.000445796,0.000537192,0,-0.000521257,0.000224089,0,-2.57E-05,0,0,0,0,7.64704,-8.58615,0.0139924,-2.57165,-0.148207,-5.21E-04,0.000224089,-2.57E-05
4.2,3.84,0.000700831,0.000424902,0.000557335,0,-0.000522487,0.000224634,0,-2.47E-05,0,0,0,0,7.66487,-8.60627,0.0143608,-2.57757,-0.142505,-5.22E-04,0.000224634,-2.47E-05
4.24,3.84,0.000704309,0.000403998,0.00057692,0,-0.000523682,0.000225164,0,-2.37E-05,0,0,0,0,7.6822,-8.62581,0.0147174,-2.58333,-0.13661,-5.24E-04,0.000225164,-2.37E-05
4.28,3.84,0.000707511,0.000383011,0.000594873,0,-0.000524838,0.000225676,0,-2.26E-05,0,0,0,0,7.69896,-8.64472,0.0150603,-2.5889,-0.130535,-5.25E-04,0.000225676,-2.26E-05
4.32,3.84,0.000711268,0.000362015,0.000612248,0,-0.000525952,0.00022617,0,-2.15E-05,0,0,0,0,7.71511,-8.66295,0.0153895,-2.59427,-0.124283,-5.26E-04,0.00022617,-2.15E-05
4.36,3.84,0.000714649,0.000340941,0.000628078,0,-0.000527021,0.000226644,0,-2.04E-05,0,0,0,0,7.73059,-8.68043,0.0157035,-2.59942,-0.117866,-5.27E-04,0.000226644,-2.04E-05
4.4,3.84,0.000718444,0.000319859,0.000643314,0,-0.000528041,0.000227096,0,-0.00001929,0,0,0,0,7.74536,-8.69711,0.0160023,-2.60433,-0.111288,-5.28E-04,0.000227096,-1.93E-05
4.44,3.84,0.000721787,0.000298707,0.000657078,0,-0.000529009,0.000227525,0,-1.81E-05,0,0,0,0,7.75937,-8.71295,0.0162843,-2.609,-0.104563,-5.29E-04,0.000227525,-1.81E-05
4.48,3.84,0.00072543,0.000277546,0.000670236,0,-0.000529923,0.000227929,0,-1.69E-05,0,0,0,0,7.7726,-8.7279,0.0165499,-2.61341,-0.0976949,-5.30E-04,0.000227929,-1.69E-05
4.52,3.84,0.000728565,0.000256323,0.000681986,0,-0.000530779,0.000228309,0,-1.57E-05,0,0,0,0,7.785,-8.74191,0.0167975,-2.61753,-0.090697,-5.31E-04,0.000228309,-1.57E-05
4.56,3.84,0.000731905,0.000235093,0.00069312,0,-0.000531577,0.000228662,0,-1.45E-05,0,0,0,0,7.79653,-8.75495,0.0170276,-2.62138,-0.0835751,-5.32E-04,0.000228662,-1.45E-05
4.6,3.84,0.000734699,0.00021381,0.000702899,0,-0.000532312,0.000228987,0,-1.32E-05,0,0,0,0,7.80716,-8.76698,0.0172388,-2.62492,-0.0763418,-5.32E-04,0.000228987,-1.32E-05
4.64,3.84,0.000737623,0.000192519,0.000712056,0,-0.000532983,0.000229285,0,-1.20E-05,0,0,0,0,7.81687,-8.77796,0.0174316,-2.62816,-0.0690042,-5.33E-04,0.000229285,-1.20E-05
4.68,3.84,0.000739973,0.000171185,0.0007199,0,-0.000533589,0.000229553,0,-1.07E-05,0,0,0,0,7.82563,-8.78787,0.0176046,-2.63108,-0.0615744,-5.34E-04,0.000229553,-1.07E-05
4.72,3.84,0.000742395,0.000149844,0.000727116,0,-0.000534127,0.000229791,0,-9.37E-06,0,0,0,0,7.83341,-8.79668,0.0177584,-2.63368,-0.0540606,-5.34E-04,0.000229791,-9.37E-06
4.76,3.84,0.000744226,0.000128469,0.000733054,0,-0.000534596,0.000229999,0,-8.06E-06,0,0,0,0,7.8402,-8.80436,0.0178919,-2.63594,-0.0464744,-5.35E-04,0.000229999,-8.06E-06
4.8,3.84,0.000746085,0.000107089,0.00073836,0,-0.000534996,0.000230176,0,-6.73E-06,0,0,0,0,7.84597,-8.8109,0.0180057,-2.63787,-0.0388247,-5.35E-04,0.000230176,-6.73E-06
4.84,3.84,0.000747341,8.57E-05,0.000742412,0,-0.000535324,0.000230321,0,-5.39E-06,0,0,0,0,7.85072,-8.81627,0.0180987,-2.63945,-0.0311232,-5.35E-04,0.000230321,-5.39E-06
4.88,3.84,0.000748596,6.43E-05,0.000745831,0,-0.00053558,0.000230434,0,-4.05E-06,0,0,0,0,7.85442,-8.82046,0.0181716,-2.64069,-0.0233791,-5.36E-04,0.000230434,-4.05E-06
4.92,3.84,0.00074924,4.29E-05,0.000748013,0,-0.000535764,0.000230516,0,-2.70E-06,0,0,0,0,7.85707,-8.82346,0.0182233,-2.64157,-0.0156038,-5.36E-04,0.000230516,-2.70E-06
